label,sentence1,sentence2
0,献血前是吃饱了去，还是空腹呢,为什么献血时要携带有效身份证件
1,大姨妈来了为什么不能献血,大姨妈来了为什么不能献血
0,人体内血液总量是多少,为什么血液中心的检测结果不能作为疾病诊断最终结果
0,输血可以引起哪些疾病,你的血型暗藏什么致命疾病
0,捐献单采血小板的程序是怎样的,为什么直系亲属之间不能相互献血
0,捐献造血干细胞有报酬吗,献血会不会感染上疾病
0,为什么直系亲属之间不能相互献血,血小板的“神奇功效”，您知道几个
0,ABO血型系统是如何定型的,目前临床输血进展如何
0,为什么血压不合格不能献血,为什么无偿献血，但输血却要收费
0,血液的颜色是什么,为什么要控制采血的“量”
0,Rh阴性患者是否只能使用Rh阴性血,血压是怎样形成的
1,为什么献血时要携带有效身份证件,为什么献血需核对身份证
0,献血会不会感染上疾病,捐献全血的流程包括什么
0,O血型人容易生哪些病,你接种的新冠病毒疫苗是哪种？间隔多久能献血？一文告诉你
1,血液的用途有哪些,血液的用途有哪些
0,为什么无偿献血，但输血却要收费,为什么血压不合格不能献血
0,血型不对，难道我是捡来的,为什么献血需核对身份证
0,血液的颜色是什么,怎样正确自己测血压
1,如何预防献血中出现低血糖性昏厥,如何预防献血中出现低血糖性昏厥
0,献血前不能吃豆浆牛奶鸡蛋咸菜，这些“经验”是怎么来的,血液的主要功能有哪些
0,“中国造血干细胞捐献者资料库”的哪些工作是与国际先进水平接轨的,B型血者如何真正快乐起来
0,为什么少数人会发生献血反应,HIV(人类免疫缺陷病毒抗体)的检测意义是什么
0,为什么直系亲属间输血并不安全,血压是怎样形成的
1,输血可以引起哪些疾病,输血会引起什么疾病
1,为什么无偿献血，但输血却要收费,既然是无偿献血，用血时为什么要收费
0,正常情况下心血管内的血液为什么不发生凝固,母婴哪些血型会发生新生儿溶血症
0,献血会不会上瘾,为什么献血时要携带有效身份证件
1,采血袋中最常用的抗凝剂是什么,采血袋中最常用的抗凝剂
0,为什么要捐献者本人填写同意书和捐献者登记表,献血后饮食如何调理
0,白细胞膜上的抗原可分为几类,父亲给儿子输血？危险！
0,红细胞为什么有时候需要冻存,献血前是吃饱了去，还是空腹呢
0,造血干细胞移植可治疗哪些疾病,感冒是否可以献血
0,血液流出体外为什么会凝固,为什么献血需核对身份证
0,国家制定《献血法》的目的是什么,捐献成分血会不会感染疾病
0,献血后怎样查询血液检测结果,献血后血液多长时间能恢复
1,报名后是否可以随时改变捐献造血干细胞的决定,报名后是否可以随时改变捐献造血干细胞的决定
0,医疗机构如何履行艾滋病告知义务,富血小板的血浆治疗确实有效吗
1,捐献成分血会不会感染疾病,捐献成分血会不会感染疾病
1,Rh血型是如何遗传的,RH血型怎么遗传
1,人的血型会改变吗,人的血型有可能发生改变吗
0,献血前应该喝糖水还是盐水,捐献单采血小板的程序是怎样的
0,献血后检测不合格是否就表示献血者患有疾病,ABO血型系统是如何定型的
0,我为什么不能献血,献血可以减肥吗
0,为什么献血无偿而用血有偿,为什么要捐献者本人填写同意书和捐献者登记表
0,为什么只有你献完血手臂上有淤青,为什么无偿献血，但输血却要收费
0,美国红十字会采供血机构如何做献血后告知与咨询,献血可以减肥吗
0,血型和性格有关吗,献血能降血脂
0,我很怕痛，献血会痛吗,在采集造血干细胞前为什么要对捐献者使用造血干细胞动员
0,血型能变吗,为什么艾滋病病毒抗体（HIV抗体）阳性不能献血
0,输注红细胞时应该注意什么,献血和输血有何不同
1,害怕针怎么办,晕针可以献血吗
1,输血可以引起哪些疾病,输血会有什么风险
1,孕妈妈为什么要了解自己的血型呢,孕妇需要知道自己的血型吗
0,让职工上班时间献血，单位的损失不是太大了吗,献血时紧张怎么办
1,献血后如何按压针眼,献血后，怎样有效地按压针眼
0,输过血的人，为什么要1年后才能献血,献血后如何按压针眼
1,贫血到什么程度需输血,贫血需要输血吗
0,血液的主要组成成分有哪些,哪些人不适合献血
0,成分献血是什么概念,血液检测后可用和不可用的血液去向
0,血型是怎样遗传的,为什么无偿献血，但输血却要收费
0,为什么献完血要按压针眼及上方5—10分钟,为什么献血检测结果与医院检验结果不一样
0,人的血液是从哪儿产生的,如何预防输血相关移植物抗宿主病（TA-GVHD）
0,为什么说全血并不全,为什么要实行无偿献血制度
0,献血安全吗,为什么45-55岁的健康者不再接受采集造血干细胞登记
0,献血会不会上瘾,采血时血液流速会影响血液质量吗
0,父母的血型与子女的血型有什么关系,输过血的人可以献血吗
0,国家实行什么献血制度,出现意外伤害时献血也不迟吧
0,献血可以减肥吗,不知道献血码怎么查询献血记录
0,护士对安全输血起什么作用,人体急需血液时，自身哪些器官可以供血
0,为什么需要献血,献血会导致身体发胖吗
0,为什么只有你献完血手臂上有淤青,献血后该如何止血
1,白细胞是怎样排除异己的,白细胞怎么发挥作用的
0,宝宝的性格遗传谁多一些呢,哪些情况需要输血
0,血液流速与什么因素有关,为什么直系亲属之间不宜相互献血
1,献血可以减肥吗,献血能帮助减肥吗
0,采血时血液流速会影响血液质量吗,父母的血型与子女的血型有什么关系
0,选择性IgA缺乏者有何输血风险,为什么艾滋病病毒抗体（HIV抗体）阳性不能献血
0,血液流速与哪些因素有关,为什么无偿献血，但输血却要收费
1,人体血容量究竟是怎么算出来的,人体血容量究竟是怎么算出来的
1,还有什么血型系统与输血关系很大,血型系统与输血关系很大的系统是什么系统
0,输血与血型之间的关系是什么,献血对身体有害吗
0,晕血？原来是血管迷走神经的过度反应,为什么有的人会晕血
1,全血有什么功能,全血能干什么
1,目前临床输血进展如何,临床输血新进展
0,为什么少数人会发生献血反应,对非法采供血者的处罚有哪些
0,捐机采成分血和捐献全血有区别吗,"“无偿献血,有偿使用?”是这样的吗"
0,母体与胎儿血相同吗,捐献成分血会不会感染疾病
1,人体哪些器官有贮血功能,人体哪些器官有贮血功能
0,体育锻炼热衷者能参加献血吗,在亲子鉴定中首先应考虑什么系统
1,采血方式有哪几种,采血方式有什么
0,捐机采成分血和捐献全血有区别吗,白细胞膜上的抗原可分为几类
0,献血丢失的血液需要多久能恢复？需要“静养”、“进补”吗,亲属间输血安全吗
0,用于亲子鉴定的有哪几种血型系统,从血型看寿命长短 哪个血型的人最长寿
0,捐献造血干细胞有报酬吗,献血前连豆浆也不能喝
0,献血会导致身体发胖吗,为什么献血前有的人心里感到紧张
1,正常人献血200~400毫升后在饮食上应注意什么,正常人献血200~400毫升后在饮食上应注意什么
0,自体输血适合您吗,为什么要捐献者本人填写同意书和捐献者登记表
1,血压是怎样形成的,血压是怎么产生的
0,对献血反应该如何处理,为什么血压不合格不能献血
0,献血会不会上瘾,夏天献血可以喝盐分饮料吗
0,献血前应做哪些准备,什么人可以参加献血
0,献血中出现低血糖性昏厥该如何处理,月经期间为何不能献血
0,为什么献血前有的人心里感到紧张,夏天献血可以喝盐分饮料吗
0,无偿献血者应受到哪些奖励,献血前不能吃豆浆牛奶鸡蛋咸菜，这些“经验”是怎么来的
0,捐机采成分血和捐献全血有区别吗,是不是献了一次血后，就必须不停地献血
0,捐献造血干细胞你了解多少,平时我要体力劳动怎么办
0,公民献血后，采供血机构应发给献血者什么凭证,什么是血液的比重
0,外科输血如何进行,急性等容稀释式自身输血（ANH）要注意哪些问题
0,怎样成为一名捐献造血干细胞志愿者,为什么无偿献血，但输血却要收费
1,红细胞为什么有时候需要冻存,红细胞保存方式、为什么
0,HIV(人类免疫缺陷病毒抗体)的检测意义是什么,为什么要实行无偿献血制度
1,献血前连豆浆也不能喝,献血前真的不能喝豆浆吗
0,输血是治疗贫血最有效的方法吗,采血时血液流速会影响血液质量吗
0,熊猫血会遗传吗 熊猫血怎么遗传,献血后为防止针眼感染一般多少天内不要沾水
1,“中国造血干细胞捐献者资料库”的哪些工作是与国际先进水平接轨的,“中国造血干细胞捐献者资料库”的哪些工作是与国际先进水平接轨的
1,为什么“受血者”要在受血五年后再献血,为什么“受血者”要在受血五年后再献血
0,人体内的血液总量有多少,人的血型会改变吗
0,为什么献血使用的针头比一般的粗,献血前不能吃豆浆牛奶鸡蛋咸菜，这些“经验”是怎么来的
1,Rh阴性患者是否只能使用Rh阴性血,Rh阴性患者是否只能使用Rh阴性血
0,为什么说全血并不全,一年献一次献血量算多吗
1,白细胞有血型吗,白细胞也是有血型之说的
0,献血和输血有何不同,如何决定输血量
1,献血前应该喝糖水还是盐水,献血前可以喝糖水吗
0,为什么无偿献血，但输血却要收费,献血可能会导致“贫血”吗
0,人的血液是从哪儿产生的,富血小板的血浆治疗确实有效吗
0,采血袋中最常用的抗凝剂是什么,既然是无偿献血，用血时为什么要收费
0,为什么少数人会发生献血反应,为什么血压不合格不能献血
0,献血是不是应该有偿,我很怕痛，献血会痛吗
0,如何计算每袋全血的重量,为什么血压不合格不能献血
0,亲属间输血安全吗,献血前应该喝糖水还是盐水
1,献血为何要补充水份,献血前为什么要喝水
1,什么是不规则抗体,不规则抗体是什么
1,患过肝炎怎么办,患过肝炎可以献血吗
0,为什么直系亲属之间不能相互献血,怎样配合医生进行输血
0,人失血多少会有生命危险,你接种的新冠病毒疫苗是哪种？间隔多久能献血？一文告诉你
1,献血影响健康吗,献血对人体有害吗
0,为什么无偿献血，但输血却要收费,血液的颜色是什么
0,富血小板的血浆治疗确实有效吗,献血能喝咖啡吗
0,医疗机构如何履行艾滋病告知义务,为什么纹身、打耳洞一年内不能献血
0,我害怕献血怎么办,贮存式自身输血要注意哪些问题
1,捐献造血干细胞对健康有影响吗,捐献造血干细胞对健康有影响吗
0,献血前是吃饱了去，还是空腹呢,为什么艾滋病病毒抗体（HIV抗体）阳性不能献血
