text,class,label
不良反应与献血相关性的评估,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
与传染病患有密切接触史者，自接触之日起至该病最长潜伏期。甲型肝炎病愈后未满1年者，痢疾病愈未满半年者，伤寒病病愈未满1年者，布氏杆菌病病愈未满2年者。1年内前往疟疾流行病区者或疟疾病愈未满3年者，弓形体病临床恢复后未满6个月，Q热完全治愈未满2年。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
丙型肝炎病毒(HCV)检测：符合相关要求。,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
丙氨酸氨基转移酶(ALT)：符合相关要求。,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
个结果不在试剂盒提供的参考范围内。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
临时献血场所和献血 车应有免洗手消毒剂。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
为了您本人的健康和受血者的安全，请您认真阅读并如实填写问卷中的各项内容。下列任何问题即使您回答“是”也不一定表示您今天或以后不可以献血。如有任何疑问，请向医护人员咨询。谢谢您的理解与支持。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
为血站血液检测实验室检测方法确认提供方案。实验室需选择国家批准的符合国家要求的仪器、试剂盒或检测方法。在新方法投入常规使用报告检测结果之前，需要就检测方法在实验室的使用性能进行确认。不建议实验室对生产商提供的检测方法进行自行改动，如果确实需要修改，应与生产商合作进行新检测方法性能的评价测试，以确认修改后的系统在实验室的适用性和可靠性。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
乙型肝炎病毒(HBV)检测：符合相关要求。,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
亚甲蓝标准品、甲醇、乙酸。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
人员和设施要求,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
从卧位、蹲位或坐位站立起来前；,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
以4?x和4??y为离群限值，如果没有超出，继续方法间配对结果离群点检验；否则继续相对差异检验，进行如下最终判断,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
以4E为离群限值。如果全部试验数据中离群点超过2个，应补,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
以Y轴为质控品的测定值（S/CO值），X轴为质控个数或单位时间。Y轴刻度上各水平线分别为均值、X??1s、X??2s、X??3s上下限，描点绘图。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
以下为方法比较试验的设计和数据分析过程。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
以下内容包含了酶联免疫吸附试验的确认程序。快速诊断试验、确证试验等其它定性方法的确认可参照本章节内容。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
以下内容适用于ALT速率法确认。其它定量检测方法确认可参照本规程。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
以下内容适用于献血者血型血清学方法确认。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
以下情形容易诱发献血者出现DRVR：,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
以全身表现为主的不良反应，即血管迷走神经反应，其诱因包括献血者心理生理因素以及血容量减少等。多数症状轻微，表现为全身不适、虚弱、面色苍白、出汗、焦虑、眩晕、恶心。少数比较严重，可出现一过性意识丧失（晕厥）、抽搐或大小便失禁。如发生晕厥和摔倒，可导致意外损伤。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
以参考方法所有结果为x值，比较方法所有结果为y值，绘制散点图。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
以参考方法每个标本两次检测结果的均值为x值，比较方法每个标本两次检测结果的均值为y值，绘制散点图。比较两图有无明显差异。如无明显差异，说明方法比较试验的随机误差对比较结果影响不大。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
"传染性疾病患者，如病毒性肝炎患者及感染者。获得性免疫缺陷综合征（AIDS,艾滋病）患者及人类免疫缺陷病毒（HIV）感染者。麻风病及性传播疾病患者及感染者，如梅毒患者、梅毒螺旋体感染者、淋病、尖锐湿疣等。",['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
伤口愈合或感染痊愈未满1周者，皮肤局限性炎症愈后未满1周者，皮肤广泛性炎症愈合后未满2周者。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
伤寒疫苗、冻干乙型脑炎灭活疫苗、吸附百白破联合疫苗、甲型肝炎,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
估计灵敏度＝100%?A/(A+C)?估计特异性＝100%?D/(B+D)?,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
体温∶正常。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
"体重：男≥50kg,女≥45kg。",['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
作中很难达到。因此如果b在1.00±0.03的范围内，a近于0，则可直接判断该方法可报告范围在试验设计浓度范围内。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
使用国家计量部门检定合格的pH仪。样品从血袋中移出后应立即进行检测，以防标本在空气中暴露时间过长而CO2逸出，导致pH测定值比实际值偏高。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
使用折射仪是测定渗克分子浓度的一种筛选方法。折射仪读数到28（如折射仪型号为10401，折射指数或比重<1.3384T.S.）与甘油水平不高于1%（10g/L）相关。折射仪测定法可作为一种检测甘油含量的参考方法。方法参见生产厂家使用说明书。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
使用最小分度值为0.1g的称量器具，称取全血或成分血质量,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
供电,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
保存期为24h的洗涤红细胞，在储存期内取样，全血及其他成分血在储存期的最后一周取样。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
信息,['信息管理岗'],"[0, 1, 0, 0, 0, 0, 0]"
停止采血；,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
健康征询与检查,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
储血设备温度标准,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
充试验数据。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
克-雅（Creutzfeldt-Jakob）病患者及有家族病史者，或接受可能是来源于克-雅病原体感染的组织或组织衍生物（如硬脑膜、角膜、人垂体生长激素等）治疗者。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
免疫接种或者接受生物制品治疗后献血的规定,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
免疫系统疾病患者，如系统性红斑狼疮、皮肌炎、硬皮病、类风湿性关节炎、大动脉炎等。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
全血比重：1.050,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
全血滴入标准硫酸铜溶液中，形成一层铜蛋白膜，包围在血滴外层。观察全血在已知相对密度（比重）硫酸铜溶液中沉浮情况，可判定其相对密度（比重），从而确定其血红蛋白浓度。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
全血献血后与单采血小板献血间隔：不少于3个月。,"['采血护士岗', '体检医师岗', '血源管理岗']","[1, 0, 0, 0, 0, 1, 1]"
全血献血者每次可献全血 400 mL，或者300mL，或者 200mL。,"['体检医师岗', '采血护士岗']","[1, 0, 0, 0, 0, 0, 1]"
全血献血量最多不宜超过献血者血容量的 15%（参见表 1）。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
全血献血量的控制,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
全血献血间隔：不少于6个月。,"['采血护士岗', '体检医师岗', '血源管理岗']","[1, 0, 0, 0, 0, 1, 1]"
全血质量检查的抽样量为每月供应量的1%或至少4袋，成分血质量检查的抽样量为每月制备量的1%或至少4袋。若该成分血每月制备量少于4袋的，由血站根据统计过程抽样原则自行制定抽样频次。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
全身过敏反应。献血者对一次性单采耗材灭菌剂或者在单采粒细胞程序采用的添加剂发生过敏反应。主要表现有荨麻疹、眶周水肿、呼吸困难、唇周发红肿胀，严重者可出现喉头水肿、低血压甚至休克。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
具备以下任一条件的献血不良反应可判断为重度不良反应：,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
具有以下特征，尤其是同时具有以下2种或以上特征的人群较易发生DRVR：,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
具有高危行为者故意献血的责任,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
内。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
内分泌系统疾病及代谢障碍疾病患者，如脑垂体及肾上腺疾病、甲状腺功能性疾病、糖尿病、肢端肥大症、尿崩症等。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
准备一份ALT<30IU的低浓度血清（L）和ALT在500IU左右的高浓度血清（H）。将高低两份血清按照5L，4L+1H，3L+2H，2L+3H，1L+4H，5H的比例配制混合，形成系列血清。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
出现头晕、出冷汗等症状时；,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
分组情况如下：,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
刺入动脉。采血针刺入肱动脉或其分支，表现为肘部轻度疼痛，所采集血液呈鲜红色，采血针随动脉搏动而跳动，血袋异常快速充盈。如处理得当，可不形成血肿，也不出现其他不良反应。但是刺入动脉引起大血肿的可能性较大，因而出现前臂骨筋膜室综合征、肱动脉假性动脉瘤和动静脉瘘的概率也较高。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
前	言,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
包括：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
医护人员认为不适宜献血的其他疾病患者。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
单釆血小板后与全血献血间隔：不少于4周。,"['采血护士岗', '体检医师岗', '血源管理岗']","[1, 0, 0, 0, 0, 1, 1]"
单釆血小板献血者:每次可献1个至2个治疗单位，或者1个治疗单位及不超过200mL血浆。全年血小板和血浆釆集总量不超过10L。,"['体检医师岗', '采血护士岗']","[1, 0, 0, 0, 0, 0, 1]"
单采血小板献血者：除满足8.2外，还应同时满足：,['检验岗'],"[0, 0, 0, 0, 1, 0, 0]"
单采血小板献血间隔：不少于2周，不大于24次/年。因特殊配型需要，由医生批准，最短间隔时间不少于1周。,"['采血护士岗', '体检医师岗', '血源管理岗']","[1, 0, 0, 0, 0, 1, 1]"
单采过程体外血容量的控制,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
卧位或坐位做 AMT 时，将双腿交叉并用力收缩双腿、臀部和腹部肌肉，保持 5 s～10 s，放松 5 s～10 s，收缩和放松活动交替进行，重复 20～30 次，做收缩活动时保持正常呼吸，避免憋气。站位时做踮脚活动，用力踮起脚跟，然后放松，重复 20～30 次。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
原理,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照Westgard和Ceroblewski等提出高效检验对精密度要求的观点，批内不精密度CV应小于等于CLIA允许误差的1/4，批间不精密度CV应小于等于CLIA允许误差的1/3。对于ALT试验，CLIA允许误差限值T±20%，因此ALT检测方法的批内不精密度CV应小于等于5%，批间不精密度CV应小于等于6.7%。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《中华人民共和国药典》四部通则“相对密度测定法”，测定全血及成分血比重。或按以下比重进行全血及成分血容量计算：,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“凝血因子Ⅷ（FⅧ:C）、Ⅸ（FⅨ:C）、Ⅺ（FⅪ:C）、Ⅻ（FⅫ:C）的活性测定（一期法）”。如使用血凝仪测定，应参照厂家使用说明。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“白细胞计数”。如使用血细胞分析仪进行测定（白细胞数量需在该血细胞分析仪的检测线性范围内），应参照厂家使用说明。白细胞混入量的计算方法F.10.1式。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“白细胞计数”和“白细胞分类计数”。如使用血细胞分析仪测定，应参照厂家使用说明。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“红细胞比容测定”。如使用血细胞分析仪进行测定，应参照厂家使用说明进行操作。单采粒细胞中“红细胞混入量”的检测适用于此条。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“红细胞计数”。红细胞混入量的计算方法见F.9.1式。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“血小板计数”。如使用血细胞分析仪进行测定，应参照厂家使用说明进行操作。血小板含量的计算见F.8.1式。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“血浆纤维蛋白原含量测定”。如使用血凝仪测定，应参照厂家使用说明。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“血清总蛋白测定”。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“血红蛋白测定”。如使用血细胞分析仪进行测定，应参照厂家使用说明。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
参照《全国临床检验操作规程》“血红蛋白测定”。如使用血细胞分析仪进行测定，应参照厂家使用说明进行操作。血红蛋白含量的计算方法见F.6.1式。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
双臂静脉穿刺部位无皮肤损伤。无静脉注射药物痕迹。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
发给献血者无偿献血证，表示感谢，鼓励定期献血。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
取3mL固相提取柱，置于固相提取装置上，取6mL甲醇活化，加入6mL供试血浆，提取亚甲蓝；用30%甲醇6mL清洗，随后用含1％乙酸的甲醇溶液2mL洗脱（样品浓缩3倍），于3500rpm离心洗脱液10min，取上清液作为样品溶液。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
口服抑制血小板功能的药药物（如含阿司匹林或阿司匹林类药物）停药后不满5d者，不能献单采血小板及血小板的成分用全血,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
口腔护理（包括洗牙等）后未满3d；拔牙或其他小手术后未满半个月；阑尾切除术、疝修补术及扁桃体手术痊愈后未满3个月；较大手术痊愈后未满半年者。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
可使用其它经验证可使用的方法进行上清蛋白质含量的检测。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
可使用其它经验证可使用的方法进行亚甲蓝残留量的检测。有条件的情况下可定期进行病毒灭活效果的验证。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
可使用其它经验证可使用的方法进行甘油残留量的检测。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
可使用其它经验证可使用的方法进行白细胞残留量的检测。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
可采用完全随机设计和配对设计试验，比较两检测方法的灵敏度和特异性。完全随机设计时，可采用完全随机设计x2检验。两方法采用不同的标本，标本相对独立。这种情况下两方法灵敏度和特异性的比较实际是两样本率的比较。配对设计时，可采用配对设计的McNemarx2检验。两方法采用相同的标本，得到两个相关的灵敏度和特异性，这时注意当标本数较少时，需要计算校正x2或采用精确概率法检验。详细计算见B.3.3.5.3,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
各种恶性肿瘤及影响健康的良性肿瘤患者。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
各种结核病患者，如肺结核、肾结核、淋巴结核及骨结核等。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
向献血者强调水和盐的摄入对于预防 DRVR 发生的重要性。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
告知义务,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
告知献血者注意力分散对于减少 DRVR 发生的重要性和常用的注意力分散方法，指导献血者在献血过程中加以采用。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
呼吸系统疾病患者，如包括慢性支气管炎、支气管扩张、支气管哮喘、肺气肿，以及肺功能不全等。,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
和设施的选择应符合国家有关规定的要求。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
品化的血清盘。前2种为必须，后1种为可选。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
嘱 DRVR 可能性较大的全血献血者在采血前约 20 min 内开始饮用含盐液体 400 mL～500 mL，并在 10 min 以内饮完。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
嘱献血者做 AMT；,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
嘱献血者在以下情形应做 AMT:,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
嘱献血者在献血前、献血过程中和献血后做预防性 AMT 练习。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
嘱献血者在献血前一天和当天应增加水和盐的摄入。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
嘱献血者完成献血后离开献血现场时带走 1 瓶（400 mL～500 mL）含盐液体或其他饮料，在离开献血现场后 2 h 内饮完。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
嘱献血者熟悉并掌握以下 DRVR 预防措施：,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
嘱献血者献血后应留在指定休息区休息并接受观察至少 15 min，无不适且经献血服务人员允许后方可离开。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
嘱献血者离开献血现场后如果出现头昏或虚弱等不适，立即下蹲；如仍未缓解，立即采取卧位； 如可能，同时做 AMT。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
四肢无重度及以上残疾，无严重功能障碍及关节无红肿；,['体检医师岗'],"[1, 0, 0, 0, 0, 0, 0]"
回输。,['其他'],"[0, 0, 1, 0, 0, 0, 0]"
固定献血场所应 配备给排水设施 。临时献血场所 、献血车 附近宜有水源供应。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
固定献血场所应有洗手设施。,['血源管理岗'],"[0, 0, 0, 0, 0, 1, 0]"
固定献血场所应配备固定电话，临时献血场所和献血车应配备移动电话 。应配备计算机网络设施，应能对既往可经输血传播感染检测结果为确证阳性的献血者实施屏蔽。,['信息管理岗'],"[0, 1, 0, 0, 0, 0, 0]"
